"y" "x1" "x2" "x3" "x4"
60.536734894953 5.45352300708643 2.42705345841131 3.74400484684274 2
83.9714765039371 7.50946717076417 3.23228801109696 3.9681194986392 2
117.63272577037 5.89558751774088 2.96284207309102 3.78693304988891 2
76.6456040908636 6.56863162904913 4.38903878543808 4.24469944364136 2
59.5891646008887 5.44339493963528 2.10851691289131 3.837797577062 2
60.2899249702487 5.15834821587358 3.70690982240687 4.79660435854749 2
79.8042877617957 6.80105919056765 4.5726774426131 3.78878665789148 2
67.619412322204 6.44404887343249 3.38264229324125 4.62292796178476 2
57.2144687878346 5.45524656153949 2.9774534887998 3.24358692413083 2
46.5189686995973 4.62933550283014 1.88439972525687 2.678155173162 2
65.0474500813777 6.0460941411834 3.93943262025801 4.35392708015886 2
54.6258206382016 5.38168302874201 2.14895207910984 2.866734357328 2
67.8850305081779 6.33124627013646 3.67505892107122 3.38357193672231 2
57.9820279593855 5.68042025707343 2.48722057060128 3.77413932287926 2
69.9585887302411 6.53958095473425 4.0904913917836 5.41305603014282 2
53.7541489999552 5.09232495770518 3.2647391072292 4.26926006673964 2
58.7265425893613 5.51623489134401 3.63087644475023 4.6589189120694 2
39.4701264094959 4.02747812957422 1.4862592180419 2.95205536787119 2
53.6461278875923 5.46611482889602 1.22337100577641 2.22243634562639 2
50.0554766088039 5.06453683550232 1.63029796942027 2.99348306175797 2
67.8470774651112 6.25498686008129 4.35629957691167 5.11382666160665 2
85.0494323043268 7.76406911074127 4.77852035313945 4.7096665484396 2
55.7775496229153 4.94841744623623 4.61023984710732 4.38915614311525 2
65.8303890089259 6.20426338751435 3.54133261180213 4.07522974064122 3
40.2213348739556 4.03107244272017 1.8930046262335 3.57800104231501 3
49.5002364415375 5.07593954984002 1.05106879596574 1.82960434763394 3
58.5115695357847 5.72873192543676 2.55296127679531 4.0019541283847 3
45.9586339166771 4.69186540721855 1.29189926626145 2.20921987813132 3
73.2834213880167 6.97604517150506 3.27886477995191 4.08310502114653 3
76.078097859633 7.44887860680495 1.80158463092555 2.2303150006832 3
98.02206079453 8.79734400229064 5.94508027768236 6.76625235043246 3
53.1663533540492 5.26952067487444 2.11300377721406 3.25776547406948 3
69.1696365017 6.58708877708037 3.23599880737231 3.90173947352833 3
58.4906062203085 5.6114699192352 2.8457493012069 3.21636510013597 3
67.637777332515 6.33324172547003 3.87636170585421 4.74131152953725 3
60.1563696591807 5.88024485988059 2.75096028593482 4.736770334644 3
73.9814460930004 6.94388483580122 3.81245489605336 4.54574075665623 3
60.5328784454247 5.71840290745167 3.26979684721352 3.40731093638258 3
58.2133870355148 5.62261314818661 2.84358819575245 3.89397156408606 3
35.8878047932917 3.79535709083518 0.820044098877694 2.35655389410311 3
40.3042551779728 4.15128463296073 1.37542685870638 3.11313483943368 3
76.3873749212809 7.09712018355788 3.72168046340651 2.91730968504058 3
51.4282686692166 5.31631802991994 1.43465337364589 4.21065424496058 3
78.1993925990101 7.42446394471 3.22211103470372 3.69544959538436 3
69.7553204168863 6.73065024471949 3.15513966719731 5.16675500380789 3
55.6897815518948 5.37367685036304 2.78161205549147 3.61101541258756 3
75.7983193026746 7.05251053567475 4.10057482949701 4.62864835002945 3
33.1201352373082 3.44024460650976 1.22449732100154 3.10468960664337 3
60.9707603309157 5.89694980563684 2.848643058643 4.00584191289108 3
59.2899835283372 5.86865537113988 2.24118384159643 3.80601179799111 3
76.807098209148 7.28170720260501 3.28827375811741 3.71405815886961 3
75.4753522023817 7.06364517516124 3.54332303428041 3.10164857210996 3
67.4875152500836 6.35279043482721 3.78449823176823 4.96847898757608 3
73.3743859168442 6.74408083563125 4.6297807579752 5.54825097183485 3
56.969143893351 5.44106912972439 2.84952541328178 2.86840421281915 3
61.920266029178 6.00688614596695 2.57645152517218 3.17577687896126 3
47.2146613046076 4.63827983814704 2.32701287994425 3.60437773615486 3
55.8391698003892 5.48383888154829 2.34142720355554 3.37967853445823 3
53.4095214632766 5.13498496270473 2.69647639280349 3.01119882571084 3
67.7897889766092 6.33708925184627 4.12217079056505 5.71904541718798 3
61.9576754242617 5.86242630661015 3.43261873004365 4.22554907978923 3
56.2450948154041 5.78868270936711 1.28361704674664 3.60784087430402 3
92.5647616270195 8.5114923927541 4.99877720603841 6.7339845580535 3
73.646594273295 7.03920543179088 2.87005378305006 3.00114396535884 3
59.0213384102239 5.73070912628296 2.76943025309018 4.09185160964447 3
59.6374927845501 5.7524345205741 2.54014841779915 2.46875462061718 3
40.981217069516 4.15280403627433 1.32597852461071 1.77087262015651 3
59.7305722634282 5.7558228231502 2.78595820296802 3.36875570441163 3
66.5776645617792 6.29933021988548 3.82121339149011 5.84427924279514 3
59.8153126265675 5.75720994732016 2.85350728803608 3.5365021379093 3
81.4113808212731 7.57087278463508 3.85376774019816 3.54522233693247 3
80.7798149779511 7.57604197485354 3.77436055440733 4.33543359711474 3
73.9693276244216 6.91563729099423 3.9725734104346 4.73844470133499 3
77.0450409315451 7.19421824846352 3.86484683881384 4.08785431430031 3
58.2560821526218 5.62900812260438 2.90429884041931 4.21421563397149 3
44.7212209583463 4.33399156029868 2.53998140931055 3.7488950986836 3
69.0586738472757 6.56892902699552 3.20328081435208 3.6337783340447 3
60.216895471647 5.78133921490035 2.95828957040353 3.72348216585043 3
68.897107196811 6.70817164851416 2.9168435086623 5.22821403150939 3
61.1230127023503 5.84628150435225 3.49295733453864 5.84755426681146 3
57.2342937455362 5.64953884445275 2.41863790661055 4.24462481995968 3
52.8026837073469 5.07711325879022 3.05403110153365 4.80439482290394 3
74.0714991325308 6.93338882408969 3.8762607065481 4.47085084430159 3
